"","metric","level","levelName","vName","value","rank_overall","rank_byLevel"
"8173","nodeDegree_down2",5,"Physical objects","Roads (minor) and pathways",0,54,1
"8174","nodeDegree_down3",5,"Physical objects","Roads (minor) and pathways",0,20,1
"8175","nodeDegree_down4",5,"Physical objects","Roads (minor) and pathways",0,6,1
"8176","degree_up1",5,"Physical objects","Schools",33,5,5
"8177","degree_down1",5,"Physical objects","Schools",0,56,1
"8178","degree_total1",5,"Physical objects","Schools",33,30,5
"8179","degree_up2",5,"Physical objects","Schools",151,4,4
"8180","degree_up3",5,"Physical objects","Schools",14,1,1
"8181","degree_down2",5,"Physical objects","Schools",0,56,1
"8182","degree_down3",5,"Physical objects","Schools",0,23,1
"8183","nodeDegree_up1",5,"Physical objects","Schools",33,5,5
"8184","nodeDegree_down1",5,"Physical objects","Schools",0,56,1
"8185","nodeDegree_total1",5,"Physical objects","Schools",33,30,5
"8186","nodeDegree_up2",5,"Physical objects","Schools",34,4,4
"8187","nodeDegree_up3",5,"Physical objects","Schools",14,1,1
"8188","nodeDegree_up4",5,"Physical objects","Schools",8,1,1
"8189","nodeDegree_down2",5,"Physical objects","Schools",0,54,1
"8190","nodeDegree_down3",5,"Physical objects","Schools",0,20,1
"8191","nodeDegree_down4",5,"Physical objects","Schools",0,6,1
"8192","degree_up1",5,"Physical objects","Seas and tidal range",10,27,27
"8193","degree_down1",5,"Physical objects","Seas and tidal range",0,56,1
"8194","degree_total1",5,"Physical objects","Seas and tidal range",10,53,27
"8195","degree_up2",5,"Physical objects","Seas and tidal range",50,68,67
"8196","degree_up3",5,"Physical objects","Seas and tidal range",14,1,1
"8197","degree_down2",5,"Physical objects","Seas and tidal range",0,56,1
"8198","degree_down3",5,"Physical objects","Seas and tidal range",0,23,1
"8199","nodeDegree_up1",5,"Physical objects","Seas and tidal range",10,27,27
"8200","nodeDegree_down1",5,"Physical objects","Seas and tidal range",0,56,1
"8201","nodeDegree_total1",5,"Physical objects","Seas and tidal range",10,53,27
"8202","nodeDegree_up2",5,"Physical objects","Seas and tidal range",23,15,15
"8203","nodeDegree_up3",5,"Physical objects","Seas and tidal range",14,1,1
"8204","nodeDegree_up4",5,"Physical objects","Seas and tidal range",8,1,1
"8205","nodeDegree_down2",5,"Physical objects","Seas and tidal range",0,54,1
"8206","nodeDegree_down3",5,"Physical objects","Seas and tidal range",0,20,1
"8207","nodeDegree_down4",5,"Physical objects","Seas and tidal range",0,6,1
"8208","degree_up1",5,"Physical objects","Security services",12,25,25
"8209","degree_down1",5,"Physical objects","Security services",0,56,1
"8210","degree_total1",5,"Physical objects","Security services",12,51,25
"8211","degree_up2",5,"Physical objects","Security services",39,78,75
"8212","degree_up3",5,"Physical objects","Security services",10,5,5
"8213","degree_down2",5,"Physical objects","Security services",0,56,1
"8214","degree_down3",5,"Physical objects","Security services",0,23,1
"8215","nodeDegree_up1",5,"Physical objects","Security services",12,25,25
"8216","nodeDegree_down1",5,"Physical objects","Security services",0,56,1
"8217","nodeDegree_total1",5,"Physical objects","Security services",12,51,25
"8218","nodeDegree_up2",5,"Physical objects","Security services",20,18,18
"8219","nodeDegree_up3",5,"Physical objects","Security services",10,5,5
"8220","nodeDegree_up4",5,"Physical objects","Security services",8,1,1
"8221","nodeDegree_down2",5,"Physical objects","Security services",0,54,1
"8222","nodeDegree_down3",5,"Physical objects","Security services",0,20,1
"8223","nodeDegree_down4",5,"Physical objects","Security services",0,6,1
"8224","degree_up1",5,"Physical objects","Self-storage",3,34,34
"8225","degree_down1",5,"Physical objects","Self-storage",0,56,1
"8226","degree_total1",5,"Physical objects","Self-storage",3,60,34
"8227","degree_up2",5,"Physical objects","Self-storage",5,112,103
"8228","degree_up3",5,"Physical objects","Self-storage",8,7,7
"8229","degree_down2",5,"Physical objects","Self-storage",0,56,1
"8230","degree_down3",5,"Physical objects","Self-storage",0,23,1
"8231","nodeDegree_up1",5,"Physical objects","Self-storage",3,34,34
"8232","nodeDegree_down1",5,"Physical objects","Self-storage",0,56,1
"8233","nodeDegree_total1",5,"Physical objects","Self-storage",3,60,34
"8234","nodeDegree_up2",5,"Physical objects","Self-storage",4,34,34
"8235","nodeDegree_up3",5,"Physical objects","Self-storage",8,7,7
"8236","nodeDegree_up4",5,"Physical objects","Self-storage",8,1,1
"8237","nodeDegree_down2",5,"Physical objects","Self-storage",0,54,1
"8238","nodeDegree_down3",5,"Physical objects","Self-storage",0,20,1
"8239","nodeDegree_down4",5,"Physical objects","Self-storage",0,6,1
"8240","degree_up1",5,"Physical objects","Sexual health clinics",17,20,20
"8241","degree_down1",5,"Physical objects","Sexual health clinics",0,56,1
"8242","degree_total1",5,"Physical objects","Sexual health clinics",17,46,20
"8243","degree_up2",5,"Physical objects","Sexual health clinics",60,58,57
"8244","degree_up3",5,"Physical objects","Sexual health clinics",14,1,1
"8245","degree_down2",5,"Physical objects","Sexual health clinics",0,56,1
"8246","degree_down3",5,"Physical objects","Sexual health clinics",0,23,1
"8247","nodeDegree_up1",5,"Physical objects","Sexual health clinics",17,20,20
"8248","nodeDegree_down1",5,"Physical objects","Sexual health clinics",0,56,1
"8249","nodeDegree_total1",5,"Physical objects","Sexual health clinics",17,46,20
"8250","nodeDegree_up2",5,"Physical objects","Sexual health clinics",23,15,15
"8251","nodeDegree_up3",5,"Physical objects","Sexual health clinics",14,1,1
"8252","nodeDegree_up4",5,"Physical objects","Sexual health clinics",8,1,1
"8253","nodeDegree_down2",5,"Physical objects","Sexual health clinics",0,54,1
"8254","nodeDegree_down3",5,"Physical objects","Sexual health clinics",0,20,1
"8255","nodeDegree_down4",5,"Physical objects","Sexual health clinics",0,6,1
"8256","degree_up1",5,"Physical objects","Shopping centres",20,17,17
"8257","degree_down1",5,"Physical objects","Shopping centres",0,56,1
"8258","degree_total1",5,"Physical objects","Shopping centres",20,43,17
"8259","degree_up2",5,"Physical objects","Shopping centres",80,39,39
"8260","degree_up3",5,"Physical objects","Shopping centres",14,1,1
"8261","degree_down2",5,"Physical objects","Shopping centres",0,56,1
"8262","degree_down3",5,"Physical objects","Shopping centres",0,23,1
"8263","nodeDegree_up1",5,"Physical objects","Shopping centres",20,17,17
"8264","nodeDegree_down1",5,"Physical objects","Shopping centres",0,56,1
"8265","nodeDegree_total1",5,"Physical objects","Shopping centres",20,43,17
"8266","nodeDegree_up2",5,"Physical objects","Shopping centres",28,10,10
"8267","nodeDegree_up3",5,"Physical objects","Shopping centres",14,1,1
"8268","nodeDegree_up4",5,"Physical objects","Shopping centres",8,1,1
"8269","nodeDegree_down2",5,"Physical objects","Shopping centres",0,54,1
"8270","nodeDegree_down3",5,"Physical objects","Shopping centres",0,20,1
"8271","nodeDegree_down4",5,"Physical objects","Shopping centres",0,6,1
"8272","degree_up1",5,"Physical objects","Smaller food markets",15,22,22
"8273","degree_down1",5,"Physical objects","Smaller food markets",0,56,1
"8274","degree_total1",5,"Physical objects","Smaller food markets",15,48,22
"8275","degree_up2",5,"Physical objects","Smaller food markets",53,65,64
"8276","degree_up3",5,"Physical objects","Smaller food markets",14,1,1
"8277","degree_down2",5,"Physical objects","Smaller food markets",0,56,1
